date,user,text,retweets,favourites
2020-04-08 16:14:52,JoeBiden,"And to Bernie’s supporters: I know that I need to earn your votes. And I know that might take time. But I want you to know that I see you, I hear you, and I understand the urgency of this moment. I hope you'll join us. You're more than welcome: You're needed.",7381,40362
2020-04-08 16:14:51,JoeBiden,"We know how hard this is. You have put the interest of the nation – and the need to defeat Donald Trump – above all else. And for that we’re grateful. But we want you to know: we’ll be reaching out. You’ll be heard by me. As you say: Not me, Us.",2056,15788
2020-04-08 16:14:51,JoeBiden,"To Bernie and Jane, as friends, from Jill and me: You haven’t just run a political campaign; you’ve created a movement. And make no mistake about it, we believe it’s a movement that is as powerful today as it was yesterday. That’s a good thing for our nation and our future.",1710,10914
2020-04-08 16:13:19,JoeBiden,"I know Bernie well. He’s a good man, a great leader, and one of the most powerful voices for change in our country. And it’s hard to sum up his contributions to our politics in one, single tweet. So I won’t try to. https://t.co/Z6OkCDWFNm",13415,76530
2020-04-08 14:45:00,JoeBiden,"As Jewish families across America and around the world prepare to observe the first night of Passover, Jill and I want to say chag sameach, and offer our very best wishes, to all who are celebrating. https://t.co/Qg5Wa9ftyT",1996,10063
2020-04-08 14:20:05,JoeBiden,It is a national disgrace that our health care workers still don't have the protective equipment they need. Donald Trump needs to fully use the power of the Defense Production Act to deliver these life-saving supplies. https://t.co/VrjN3fAkHi,3031,11580
2020-04-08 01:35:00,JoeBiden,We’re starting to see evidence that long-term exposure to air pollution—which disproportionately affects communities of color &amp; low-income communities—is linked to COVID-19 death rates. It's past time we treat pollution like the threat to our health it is. https://t.co/3GD15s3xSy,5298,18627
2020-04-08 00:25:00,JoeBiden,"The weeks ahead will be some of the toughest we’ve ever experienced as a nation. We need to face them with the same spirit and resolve that have guided us through previous crises. Because out of every trial and tribulation, America has always emerged stronger — and we will again.",8713,48094
2020-04-08 00:03:00,JoeBiden,"Folks, I know these are tough times, but this crisis has made it clearer than ever how much elections matter — and what a difference it makes who is in the White House. If you can, please chip in to fuel our campaign. I would really appreciate it. 
https://t.co/mZbSSmDbN2",1706,6358
2020-04-07 22:54:48,JoeBiden,"@blackenterprise Jill and I send our heartfelt condolences to the entire Graves family. As the founder of Black Enterprise, Earl Graves Sr. was a trailblazer in his own right, a leader in the American business community, and paved the way for many Black entrepreneurs to realize their dreams.",81,299
2020-04-07 22:38:01,JoeBiden,"On #WorldHealthDay, we thank the tireless health care workers fighting COVID-19, and we see clearly why protecting the health of Americans requires U.S. global leadership—to coordinate an international response, strengthen health systems everywhere, and prevent the next pandemic.",2938,12995
2020-04-07 20:45:18,JoeBiden,"Secretary Modly's resignation is appropriate and called for. His disparaging remarks were far beneath the dignity of the office he held. Our sailors, our nation, and Captain Crozier deserve better. https://t.co/cYW1qGhqqH",7943,41051
2020-04-07 15:05:00,JoeBiden,What do Fig Newtons and peanut butter and jelly sandwiches have in common? Listen to this preview of this week's podcast to find out — and then check out the full episode at https://t.co/t11Fa0CorE or wherever you get your podcasts. https://t.co/AfL018UA4h,1095,4258
2020-04-07 11:00:01,JoeBiden,Congressman John Lewis is a moral giant who has spent his entire life pushing our nation to live up to our highest ideals. I'm honored to call him a friend — and grateful to have him by my side in this battle for the soul of our nation. https://t.co/kqwe6CGre1,10906,43624
2020-04-06 23:59:00,JoeBiden,We're going to get through this. Together. https://t.co/Te1Ep3RG2y,6084,21867
2020-04-06 22:55:00,JoeBiden,"For months, I called on President Trump to step up and take the action necessary to combat COVID-19.

But week after week, he downplayed the threat it posed, misled the American people, and failed to act.

Take a look: https://t.co/IkkkdeRS8V",8303,26369
2020-04-06 22:03:00,JoeBiden,"Judy, from itsJudysLife, asked an important question during our Family Town Hall on COVID-19: What extra precautions should expectant mothers be taking at this time?

Listen to what former U.S. Surgeon General Dr. Vivek Murthy had to say: https://t.co/Z1el7lgoyJ",760,2326
2020-04-06 18:38:49,JoeBiden,We need a president who actually listens to the experts and heeds their advice. https://t.co/J7VA462Aff,10693,59731
2020-04-06 16:10:19,JoeBiden,"Mr. President, I hope we can gather in Milwaukee, but that is going to depend on you stepping up and doing what needs to be done to handle this pandemic. I have laid out how you can do that: https://t.co/YLHCGEKnUB. Happy to discuss anytime. https://t.co/ePQuQKkeZV",7695,31963
2020-04-06 16:00:00,JoeBiden,"Folks, our second episode of Here’s the Deal is live! This week, @GovWhitmer joins me for a discussion on COVID-19, President Trump’s personal attacks, and the importance of bipartisanship to deliver results.

Listen at https://t.co/t11Fa0CorE or wherever you get your podcasts.",1781,5192
2020-04-06 15:35:00,JoeBiden,"It is close to criminal the way they’re dealing with Captain Crozier. He spoke up to protect his sailors — he should have a commendation, not be fired. https://t.co/ZnadEsljxX",6715,27298
2020-04-05 23:29:00,JoeBiden,"During our Family Town Hall on COVID-19, I was asked what we can do to prevent this from happening again. Here’s where I'd start: https://t.co/A4M8u9W2SR",5516,18145
2020-04-05 23:22:16,JoeBiden,"RT @TeamJoe: If you'd rather watch something else, watch our Kids and Families Town Hall instead: https://t.co/sJ00nNYxNr https://t.co/ZseT…",1023,0
2020-04-05 22:59:00,JoeBiden,"During these uncertain times, getting the right information out there is so important.

Myself and @DrBiden had the opportunity to host a conversation about COVID-19 with 3 family vloggers: ItsJudysLife, J House Vlogs and The Curly Coopers. Tune in now: https://t.co/xk0GcS7PGq",1633,5958
2020-04-05 22:26:59,JoeBiden,These health care workers — and all those on the front lines of this fight — are American heroes. https://t.co/UCATe5J23m,6388,31611
2020-04-05 20:00:00,JoeBiden,Every day that Donald Trump refuses to use the full power of the Defense Production Act further threatens American lives.,15312,78687
2020-04-05 18:30:00,JoeBiden,"We all want to protect our families — the first step is arming ourselves with the facts.
 
@DrBiden and I hosted a town hall on COVID-19 with three family YouTubers: ItsJudysLife, J House Vlogs and The Curly Coopers. Tune in tonight at 7PM EDT: https://t.co/xk0GcSpr50 https://t.co/gIEPo2PjuO",1209,3445
2020-04-05 16:38:38,JoeBiden,"We are at war with this virus — and the health care workers on the front lines are our soldiers. It is unacceptable that they don’t have the lifesaving masks, gowns, and protective gear they need. https://t.co/10Z6G7Rb2h",7599,26215
2020-04-05 14:46:00,JoeBiden,"Out of every crisis, America has always emerged stronger — and we will again. We will not be defeated. https://t.co/HLR9WBZBhR",5105,18197
2020-04-04 23:47:00,JoeBiden,"Donald Trump needs to reopen Obamacare enrollment immediately. This is no time to put pettiness and ideology above helping those who are in the greatest need.

Lives are at stake. https://t.co/QbyOXboFbr",9733,38827
2020-04-04 21:30:00,JoeBiden,"Jill and I had the pleasure of hosting a town hall with family vloggers ItsJudysLife, The Curly Coopers, and JHouse Vlogs where we answered their questions about the COVID-19 outbreak.

Tune in to the premiere on Sunday at 7PM ET: https://t.co/xk0GcS7PGq https://t.co/9fqyYsGwMJ",739,2612
2020-04-04 19:47:00,JoeBiden,"Donald Trump is not responsible for the coronavirus, but he is responsible for failing to prepare our nation to respond to it.",44638,268920
2020-04-04 17:53:23,JoeBiden,"We owe so much to those working around the clock to keep our country running during this crisis. The least we can do is provide the pay, benefits, and protections they need and deserve. https://t.co/XCTKfHv9wN",3455,13644
2020-04-04 17:15:00,JoeBiden,"We need a Supply Commander to step up and take charge and get the doctors, nurses, health care workers, first responders, firefighters, and cops the equipment they need to protect themselves and save lives. https://t.co/3OgY1cRGlK",5110,18618
2020-04-04 16:10:00,JoeBiden,"In January, while Donald Trump was downplaying COVID-19, I wrote an op-ed calling for immediate action to combat the growing threat.

In it, I also said Trump was the worst possible leader to deal with a public health crisis.

I stand by that statement. https://t.co/PH4vF5taDa",12245,46504
2020-04-04 14:34:34,JoeBiden,"Throughout the campaign, I’ve talked a lot about the soul of our nation — we’re seeing that soul on full display. There’s so much good happening — people reaching out to one another, neighbors helping neighbors, caring for those in need. It makes me so proud to be an American. https://t.co/aVOCC4vBWb",2417,9960
2020-04-04 00:00:00,JoeBiden,"My friend, @GabbyGiffords, knows what it takes to persevere in the face of uncertainty. Take a few minutes to read these powerful words from her on how we can get through this — together. https://t.co/Kl0OrjB3UG",2268,8198
2020-04-03 23:02:35,JoeBiden,"This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviruses”

Donald Trump’s shortsighted actions left our nation ill-prepared to deal with this outbreak. https://t.co/P9zT0a3mNg",14728,35946
2020-04-03 20:59:07,JoeBiden,"Those are the kinds of questions Trump will be responsible for. He doesn’t have a great record when it comes to delivering on promises, but I hope this time is different.
 
Being president is about taking responsibility. The blame game won’t cut it. Too many lives are at stake.",577,2240
2020-04-03 20:59:07,JoeBiden,"The CARES Act provides money to help working people—how do we make sure it gets to them as quickly as possible?
 
There’s money for major corporations—how do we make sure that there is rigorous oversight to ensure it is used to help workers and not enrich top executives?",498,2037
2020-04-03 20:59:07,JoeBiden,"I’ve done this work before. It’s hard, painstaking work.
 
I was in charge of administering the $800 billion Recovery Act — so I understand that the devil is in the details. It’s about follow-through.",271,1211
2020-04-03 20:59:06,JoeBiden,"I’ve put together a checklist for making the economic relief and recovery effort work for families, workers, and small businesses. I encourage President Trump to adopt any and all of the ideas. https://t.co/P5gq7h2rtE",2316,7495
2020-04-03 19:14:00,JoeBiden,"Families across the country are impacted by COVID-19—and it can be especially difficult to explain to children. 

Jill and I spoke with ItsJudysLife, JHouseVlogs and The Curly Coopers to answer their questions about the crisis. Tune in on Sunday at 7PM ET: https://t.co/xk0GcS7PGq https://t.co/TUQnhOroTU",1850,5486
2020-04-03 17:33:22,JoeBiden,"Captain Crozier was faithful to his duty—both to his sailors and his country. Navy leadership sent a chilling message about speaking truth to power. The poor judgment here belongs to the Trump Admin, not a courageous officer trying to protect his sailors. https://t.co/AkGFdlYjwt",35080,149563
2020-04-03 16:58:37,JoeBiden,"This is another clear warning sign that more needs to be done to keep as many people on payroll as possible. Fast, bold action to bolster American workers now will save more pain later. Congress must get to work immediately on the next package. We can't afford to waste time. https://t.co/MGOztrldFE",1456,4292
2020-04-03 16:07:00,JoeBiden,"Now more than ever, we need to choose hope over fear. We will beat COVID-19. We will overcome this. Together.",8399,58481
2020-04-03 14:40:00,JoeBiden,Wisconsin — you have until 5 PM CT tonight to request your mail-in absentee ballot ahead of next week’s primary. Head to https://t.co/hkOfDswg34 to request yours today. https://t.co/6Ldcy3QBT6,3118,5648
2020-04-03 00:30:00,JoeBiden,The evidence is clear: Donald Trump ignored the warnings. He failed to act. And now Americans are paying the price. https://t.co/1qROBGtsSs,15101,48169
2020-04-02 23:35:00,JoeBiden,Real courage is confronting something that you're afraid to do and doing it anyway. That’s what people across this country are doing every single day in the face of this crisis. They are American heroes. https://t.co/KQQiU9P8xz,3134,11852
2020-04-02 21:25:00,JoeBiden,"In order for our government to work for all Americans, it's important it be representative of all Americans. With openly LGBTQ individuals only making up .17% of elected officials, we have work to do.

This National #OutToWin Day, I'm asking: Will you run? https://t.co/QvM6IINN4T",1011,3849
2020-04-02 20:11:56,JoeBiden,I'm about to roll out my plan to make the economic recovery work. Tune in now: https://t.co/fLTDvwK1wf,2185,7098
2020-04-02 19:02:33,JoeBiden,"My heart goes out to the millions of Americans who filed unemployment claims in recent weeks, and the millions more who worry what next week holds for them.

Donald Trump needs to take action to ensure Americans receive the economic relief they need as soon as possible. https://t.co/SprkkQzbTo",3495,13040
2020-04-02 18:01:00,JoeBiden,"I know many folks are feeling anxious and worried. I just want you to know that you're not alone. Americans in every corner of the country are feeling the same exact way you are. We may be physically apart, but we are all in this together — and we will overcome this. I promise.",10135,58305
2020-04-02 16:19:00,JoeBiden,"Our health care workers on the front lines of this fight still don’t have the masks, gowns, and other protective equipment they need. It’s unacceptable.

Add your name to demand Donald Trump use his full authority to deliver these lifesaving supplies: https://t.co/bnHqHEIp1T",1498,4478
2020-04-02 14:59:51,JoeBiden,The economic damage from this public health crisis is both rising and deepening at an alarming rate. It is putting working families and the American middle class through unimaginable financial pain — and they need to be made whole as fast as possible. https://t.co/QNuB29JcGy,4226,14158
2020-04-02 00:45:00,JoeBiden,"It's now April, and:

- States still don't have enough tests
- Hospitals still don't have enough ventilators
- Health care workers still don't have enough masks

Donald Trump needs to use all available authorities immediately to solve these shortages.",13949,52464
2020-04-01 23:47:00,JoeBiden,"At a time when Americans might need health care the most, the Trump Administration is preventing people who need insurance from getting it. Their cruelty truly knows no bounds. https://t.co/PelIrNxBNQ",12845,29908
2020-04-01 23:05:00,JoeBiden,"Amigos, ¡es el Día del Censo! Solo toma unos minutos completar el Censo, pero ayudará a determinar el futuro de su comunidad para la próxima década. Visite https://t.co/fcbpzx0tJp para que lo cuenten hoy.",693,2225
2020-04-01 21:34:51,JoeBiden,This callous decision will cost lives. Period. https://t.co/0U5MqoczWY,9268,30140
2020-04-01 21:09:00,JoeBiden,"Folks, it’s Census Day! The Census only takes a few minutes to complete but will help determine the future of your community for the next decade. Head to https://t.co/fcbpzx0tJp to get counted today.",1552,4687
2020-04-01 18:41:00,JoeBiden,It is a national disgrace that our health care workers still don't have the protective equipment they need.,23856,124432
2020-04-01 16:09:00,JoeBiden,"Thank you to the governors who are meeting this moment with decisive action, a steady hand, and compassionate leadership. Thank you for stepping up when President Trump has not.",14897,85001
2020-04-01 13:52:00,JoeBiden,The words of a president matter. https://t.co/OteNK4CWbU,7961,24737
2020-04-01 02:54:53,JoeBiden,"We’re in the middle of a global pandemic, and the Trump Administration is preventing people from getting health care.

I can’t believe this needs to be said, but President Trump needs to reopen Obamacare enrollment, and he needs to do it now. Lives are at stake. https://t.co/84LANkB4AL",13389,38294
2020-04-01 00:10:00,JoeBiden,"Hoy, al honrar la vida y el legado del activista César Chávez, también agradecemos a los más de 2 millones de trabajadores agrícolas que están en primera línea, trabajando para mantener a los estadounidenses alimentados y sanos durante esta pandemia. https://t.co/MNl59g81OV",736,2445
2020-04-01 00:05:00,JoeBiden,"Today as we honor the life and legacy of civil rights and labor movement activist, César Chávez, we also thank the more than 2 million farmworkers who are on the frontlines, working to keep Americans fed and healthy during this pandemic. https://t.co/MNl59g81OV",2400,8665
2020-03-31 23:20:00,JoeBiden,"Tonight marks our biggest public end-of-quarter deadline of the campaign so far. I know times are tough, but what’s at stake in this election has never been clearer. If you could chip in to help us reach our goal, I would really appreciate it: https://t.co/qRzUR2DdVI",1407,4565
2020-03-31 22:15:00,JoeBiden,It's 2020 — it’s unacceptable that women still don’t get equal pay for equal work. Let’s close the gender pay gap and end #EqualPayDay once and for all. https://t.co/GH6rASk0wH,1449,5616
2020-03-31 21:01:00,JoeBiden,"In the midst of a pandemic, the Trump Administration chose to expend effort to attempt to disestablish the Mashpee Wampanoag Tribe’s reservation. #IStandwithMashpee and with all of Indian Country. https://t.co/5Z6nZjClAf",5479,12603
2020-03-31 20:08:00,JoeBiden,"Today and every day, @DrBiden and I are proud to stand with the trans community. We see you, we support you, and we will continue to do everything we can to ensure you are affirmed and accepted just as you are. #TransDayOfVisibility",3278,19260
2020-03-31 19:13:00,JoeBiden,"As president, I would never send an American soldier anywhere in the world without the equipment and protection they need. We should not do any less for the heroes on the front lines of the battle we’re in now. https://t.co/ZWNExlKq3H",9292,29721
2020-03-31 17:01:00,JoeBiden,I'm confident that the American people will meet this moment. There’s never been a challenge we've been unable to overcome if we do it together.,6270,39033
2020-03-31 15:15:00,JoeBiden,We have to place a temporary ban on evictions nationwide. No one should be forced out of their home in the middle of a pandemic.,13818,82142
2020-03-31 13:30:00,JoeBiden,"In order to combat COVID-19, we need both a decisive public health response and a decisive economic response. I’ve laid out exactly what I would do if I were president during this crisis, take a look: https://t.co/Q58OQW6tQO",2970,9825
2020-03-30 23:50:00,JoeBiden,"Our health care workers are putting their lives on the line every day, and our president is accusing them of stealing lifesaving supplies. It's time for Donald Trump to do his job, so our heroes are able to do theirs. Lives are at stake. https://t.co/qiwRjrVUYz",14585,40787
2020-03-30 23:15:00,JoeBiden,This is unconscionable. Americans are already afraid of the impact the deadly COVID-19 pandemic is having on their lives — they don't need the added stress of losing their health insurance. Drop the lawsuit. https://t.co/VyN90rluy9,10977,28938
2020-03-30 21:45:00,JoeBiden,"I know these are confusing and scary times, so for the first episode of our new podcast I sat down with Ron Klain, former White House Ebola Response Coordinator, to help provide some clarity around COVID-19.

Listen at https://t.co/gfVHzRcDXo or wherever you get your podcasts. https://t.co/bCd1houIqo",2558,7235
2020-03-30 20:30:00,JoeBiden,"The medical professionals on the front lines of this crisis are American heroes — risking their lives in order to save others. We owe them more than we could ever repay, but we can start by ensuring they have the protective equipment they need to stay safe. #NationalDoctorsDay",7456,33764
2020-03-30 17:15:00,JoeBiden,"President Trump should be using the Defense Production Act to get our first responders and health care providers the masks, gowns, and protective equipment they need. This is a matter of life and death. https://t.co/i4jNeL7yoc",5272,18857
2020-03-30 15:00:00,JoeBiden,"The American people are generous, decent, good, and fair. In times of crisis, we come together as one. We look out for our neighbors and lend a hand to those in need. We will get through this, together. I promise.",8800,48233
2020-03-30 12:47:00,JoeBiden,"Not a joke, folks, we just launched our new podcast. It’s called ""Here's the Deal."" For our first episode, I sat down with Ron Klain, former White House Ebola Response Coordinator, for a discussion on COVID-19.

Listen at https://t.co/t11Fa0TZjc or wherever you get your podcasts.",8092,26691
2020-03-30 02:43:13,JoeBiden,"I am issuing this challenge to the President: in the next 48 hours, direct the production and distribution of respirator masks, gloves, protective face shields and gowns to fill every supply request made by a governor to the federal government. 

Lives are at stake.",24732,117491
2020-03-30 00:02:00,JoeBiden,We will overcome this — together.,10483,89314
2020-03-29 21:52:00,JoeBiden,"As president, I will always choose hope over fear, unity over division, truth over lies, and science over fiction.",17532,119066
2020-03-29 19:12:07,JoeBiden,It's hard to read this story and not conclude one thing: The Trump Administration failed the American people. https://t.co/I3LOMEvLMf,9985,35218
2020-03-29 18:38:47,JoeBiden,Instacart needs to step up and give their workers the protections and pay they need and deserve. Now. https://t.co/dYkoW0H227,4072,18681
2020-03-29 17:22:12,JoeBiden,"Dreamers are Americans. We should never endanger or throw into question their ability to contribute to our nation, but to do so in a moment of national crisis is beyond misguided. https://t.co/6n7kQbw6QH",2995,11646
2020-03-29 14:55:00,JoeBiden,"The folks working to keep our country running are true heroes — and we need to ensure they have the protections, accommodations, and benefits they need and deserve. We couldn't get through this without them. https://t.co/eErp14BkuK",4138,17899
2020-03-28 23:52:00,JoeBiden,Donald Trump’s ego will cost lives. https://t.co/JNcGny13KO,58295,158720
2020-03-28 22:52:00,JoeBiden,"Losing a loved one is incredibly difficult, but it’s even harder when you’re not able to be with them in their final moments — and that’s what’s happening around the country because of the coronavirus. It’s heartbreaking, and I’m keeping everyone affected in my prayers. https://t.co/vAISTRxi5O",4694,20286
2020-03-28 21:01:45,JoeBiden,"The Administration promised millions of tests by mid-March. But it's not happening fast enough. Where are the tests, Mr. President? https://t.co/pI8WBL7oE7",6849,24141
2020-03-28 19:50:57,JoeBiden,"Mr. President, this isn’t about you, it’s about the health of the American people. Stop making everything personal.

You are the president of all 50 states — not just the ones that voted for you or that have governors who “treat you right.” It’s time you acted like it. https://t.co/iMoBKklscY",15738,57181
2020-03-28 18:23:18,JoeBiden,Let me be clear: No one should have to pay for coronavirus testing or treatment.,39825,222238
2020-03-28 15:32:21,JoeBiden,"Last night, the great Rev. Joseph E. Lowery passed away, leaving an indelible mark on our country's history towards progress. He never once wavered in his spirit and in the resolve to end injustice — wherever he saw it. Our thoughts and prayers are with his family. https://t.co/FPEAyxwTxm",2486,12003
2020-03-28 01:53:00,JoeBiden,"I just wrapped up tonight’s CNN town hall, where we discussed COVID-19 and how we move forward. I know times are tough, but the stakes in this election have never been higher. If you could chip in a few dollars I would really appreciate it. https://t.co/1PoT5yD9CO",3546,15724
2020-03-28 00:50:30,JoeBiden,You can't deal with the economic crisis until you deal with the public health crisis. It's a false choice. https://t.co/8y1UMD4fMT,8559,34932
2020-03-27 23:30:36,JoeBiden,RT @CNNPolitics: CNN to host town hall with Joe Biden on the coronavirus https://t.co/5IHUtLkYLh https://t.co/OYeq3uiIjp,829,0
2020-03-27 22:45:00,JoeBiden,"In response to the economic impact of COVID-19, we need to provide immediate relief to those who are drowning in student debt. https://t.co/kyZstGHHCG",1744,7962
2020-03-27 20:15:38,JoeBiden,Join me and the hardworking folks on the frontlines of the COVID-19 outbreak for a virtual round table. Tune in now: https://t.co/SKRTT621IO,1860,5807
2020-03-27 19:31:39,JoeBiden,"This afternoon, I’ll be sitting down for a conversation with nurses, firefighters, and emergency medical technicians on the front lines of the fight against COVID-19. Tune in at 4:15 ET to join us: https://t.co/xk0GcSpr50",2398,9177
2020-03-27 17:43:35,JoeBiden,"Patients need ventilators.

Nurses need equipment.

And Donald Trump is attacking people who dare to do something about it. 

I thank God every day for people like @GovWhitmer, who are doing the work he won’t. https://t.co/vGruGrMVL8",6503,22803
2020-03-27 16:26:00,JoeBiden,"The coronavirus is not Donald Trump's fault, but his inept response is.

He ignored the warnings for months, downplayed the threat it posed, and failed to take the action needed to combat the outbreak.

It's one of the greatest failures of presidential leadership in our history.",34530,161925
2020-03-27 13:39:32,JoeBiden,"It’s never a matter of if another pandemic will happen, it’s just a matter of when — and it’s the president’s job to ensure we’re ready.

Donald Trump's careless, shortsighted actions left our nation ill-prepared and now Americans are paying the price. https://t.co/45GVHtxUHA",7083,21939
2020-03-27 01:30:00,JoeBiden,"The relief bill passed by Congress was a good start, but now we need to:

- Forgive at least $10,000 of student loan debt per person
- Provide emergency paid sick leave to everyone who needs it
- Ensure no one has to pay for COVID-19 treatment or an eventual vaccine",8357,39741
2020-03-27 00:50:00,JoeBiden,"The American people are incredible. Across the country, folks are pulling together, helping one another, and doing what needs to be done to stop the spread. I'm so darn proud to be an American. https://t.co/bCyYCFBAML",2070,7685
2020-03-27 00:09:00,JoeBiden,"President Trump is not responsible for the coronavirus, but he bears full responsibility for the slow and uncoordinated response. The harsh reality is that at least 3 million people now don’t have jobs because he didn’t do his job when it mattered. https://t.co/xlLlQCHn3c",15266,53422
2020-03-26 23:17:00,JoeBiden,"Thank you to the first responders, health care providers, grocery and retail workers, and everyone on the front lines of this fight. Your hard work is what makes America run every single day — but especially in times of crisis. We truly couldn't get through this without you. https://t.co/kr8Q6Me77H",5602,21146
2020-03-26 22:26:31,JoeBiden,The Trump Administration misled the American people. https://t.co/rZehf87YUj,9045,29856
2020-03-26 21:18:41,JoeBiden,"We've gotta act now to keep the doors open for small businesses on Main Street.

It's simple: The government provides the guarantees; the banks have to move the loans out fast.

If they won't, we need a financial version of the Defense Production Act to make it happen. https://t.co/k4ePem9xLX",3222,10528
2020-03-26 20:00:01,JoeBiden,"If I were President, here's what I would do right now:

- Use all available authorities to turn the tide on this epidemic
- Launch a task force to ensure money rapidly gets to people who need it
- Bring leaders of Congress together to build the next deal https://t.co/F14kf8MRUF",5379,19358
2020-03-26 19:57:08,JoeBiden,RT @TeamJoe: We’re building a diverse coalition of @JoeBiden supporters. Whether you’ve been with us from the start or you’re just joining…,792,0
2020-03-26 19:14:42,JoeBiden,"Live from our homes to yours. Looking forward to tonight, @JimmyKimmel. https://t.co/C7sRuiwDvS",2225,9773
2020-03-26 17:50:00,JoeBiden,"It's hard to believe this has to be said, but if I'm elected president, I will always lead the way with science. I will listen to the experts and heed their advice. I will do the opposite of what we’re seeing Donald Trump do every day.",32902,225193
2020-03-26 16:08:20,JoeBiden,"Across the country, ordinary people are stepping up and doing extraordinary things — folks like Isaac and Stephanie, who are creating supplies for their local hospitals. Stories like this one make me so proud to be an American. We will overcome this challenge — together. https://t.co/hazgIbUHe4",4864,16615
2020-03-26 14:28:00,JoeBiden,"The Senate passed a major economic relief package late last night. It's a very important step, but the key is how it will be executed. If I were President, here's how I'd make it work: https://t.co/RmcOh0rRPL",6941,20561
2020-03-26 01:00:00,JoeBiden,"""If the administration had reacted to the ventilator shortage in February, a private sector effort starting now might have made lifesaving equipment in mid- to late April. Now it is unlikely to be before June.""

Donald Trump's inaction will cost lives. https://t.co/83kiIngP6o",7808,20300
2020-03-26 00:12:00,JoeBiden,"In times of crisis, American presidents have always stepped up to meet the moment. But all we've gotten from Donald Trump are lies, excuses, and scapegoats.

Trump has failed our country at a time when we need him most. https://t.co/d2vxUHGiH0",21723,53397
2020-03-25 22:34:18,JoeBiden,"Alright @TeamJoe, join us for Happy Hour. Watch our virtual round table on the issues that matter to young folks: https://t.co/pFhYghw5dt",1780,5242
2020-03-25 22:25:18,JoeBiden,We will not allow this pandemic to rob our young people of the futures and the economic opportunities they have been working to build. https://t.co/IMsaB6Eeba,2252,9119
2020-03-25 20:26:00,JoeBiden,Dr. Fauci should be on TV a lot more than President Trump. https://t.co/Q6Oa9kGCZr,5743,26626
2020-03-25 19:09:00,JoeBiden,"Alright, folks. We're doing a happy hour tonight and you're invited. Join us at 6:30 PM ET at https://t.co/xk0GcS7PGq. https://t.co/2Y8lpI2bEj",3354,11488
2020-03-25 17:05:31,JoeBiden,I'm about to deliver remarks on the impact of the Coronavirus on Young Americans. Tune in to watch live: https://t.co/hOoL3U77Ni,2738,8646
2020-03-25 16:43:57,JoeBiden,"The character of the American people is on full display across the country. In the middle of a crisis, folks are stepping up and doing what they can to help out those in need. The Angeleno Campaign, led by my friend Mayor @EricGarcetti, is a great example of the work being done. https://t.co/eo8GGH6hmG",1675,6051
2020-03-25 14:05:00,JoeBiden,The American people are rising to meet this moment. We need our president to do the same.,13942,95007
2020-03-25 00:10:00,JoeBiden,"Let me be very clear: No one is expendable. No matter your age, race, gender, religion, ethnicity, sexual orientation, or disability.

No life is worth losing to add one more point to the Dow.",49122,261130
2020-03-24 23:31:00,JoeBiden,"President Trump says no one saw this coming, but that’s just not true. Our own intelligence officials were warning of the coronavirus threat back in January. Trump ignored them, and now we’re paying the price. https://t.co/HCNDWim5Oc",9533,30379
2020-03-24 21:30:00,JoeBiden,"As Americans, we may be physically apart, but we are truly all in this together. When we have stood as one, this nation has never been defeated. And we are not going to be defeated now. https://t.co/T3pFw3DQlj",3478,12373
2020-03-24 20:15:37,JoeBiden,President Trump should stop attacking our nation's governors on Twitter and start delivering them the life-saving supplies they need. https://t.co/0Xa4Ewbozu,8632,29855
2020-03-24 19:55:16,JoeBiden,"RT @NicolleDWallace: Coming up at 4 @JoeBiden on Coronavirus response, running for President in the time of social distancing and @realDona…",1618,0
2020-03-24 19:30:00,JoeBiden,Let me be clear: Donald Trump knew about the threat the coronavirus posed and failed to act. It’s one of the most unjustifiable failures of presidential leadership in American history. https://t.co/l8BdATZsaL,24195,72020
2020-03-24 19:03:08,JoeBiden,"RT @jaketapper: .@TheLeadCNN will air from 3-5 pm ET today/ noon- 2 pm Pacific. Our guests will include former VP @JoeBiden, @drsanjaygupta…",523,0
2020-03-24 18:38:00,JoeBiden,The stakes in this election couldn’t be higher. Donald Trump is wholly unfit to lead this nation — and that has become even clearer in the last few weeks. We have to vote him out of the White House.,15201,75956
2020-03-24 17:23:11,JoeBiden,It has been a month since this tweet. https://t.co/19C5oY2YSg,38043,157338
2020-03-24 14:40:00,JoeBiden,"I know we are up to this challenge. The American people are strong, tough, brave, and big-hearted. We can and will overcome this — together.",4455,27454
2020-03-24 01:45:52,JoeBiden,"As this public health crisis rages, with the economy in peril, and with front line workers putting their lives at risk — Trump and Republican Attorneys-General are attempting to strip health insurance away from millions.

No more games. Drop this lawsuit. Save lives. https://t.co/aSgzVzOvlV",4010,10883
2020-03-24 00:05:00,JoeBiden,"In January, Donald Trump claimed the coronavirus was “totally under control.”

In February, he said it would disappear.

Now, he’s saying it “could’ve been stopped pretty easily if we had known.”

Donald Trump knew. He failed to act. And now we’re paying the price.",28604,122327
2020-03-23 23:12:40,JoeBiden,"Across the country, there are incredible stories of folks stepping up to help their neighbors, stories like this one. It's who we are as Americans. Brave and big-hearted. Always willing to lend a hand and care for those in need.

We will overcome this, together. https://t.co/qeNUK1y5fx",2631,9789
